Date,Apple ,Google ,Microsoft ,Amazon ,Intel ,VTI ,,,,,
1/7/2016,24.112499,726.390015,52.169998,607.940002,31.84,99.099998,,,,,
1/8/2016,24.24,714.469971,52.330002,607.049988,31.51,97.970001,,,,,
1/11/2016,24.6325,716.030029,52.299999,617.73999,32.060001,97.910004,,,,,
1/12/2016,24.99,726.070007,52.779999,617.890015,32.68,98.580002,,,,,
1/13/2016,24.3475,700.559998,51.639999,581.809998,31.91,96.040001,,,,,
1/14/2016,24.879999,714.719971,53.110001,593,32.740002,97.510002,,,,,
1/15/2016,24.282499,694.450012,50.990002,570.179993,29.76,95.459999,,,,,
1/19/2016,24.165001,701.789978,50.560001,574.47998,29.799999,95.360001,,,,,
1/20/2016,24.1975,698.450012,50.790001,571.77002,29.59,94.419998,,,,,
1/21/2016,24.075001,706.590027,50.48,575.02002,29.66,94.790001,,,,,
1/22/2016,25.355,725.25,52.290001,596.380005,29.93,96.809998,,,,,
1/25/2016,24.860001,711.669983,51.790001,596.530029,29.6,95.220001,,,,,
1/26/2016,24.997499,713.039978,52.169998,601.25,29.940001,96.669998,,,,,
1/27/2016,23.355,699.98999,51.220001,583.349976,29.809999,95.57,,,,,
1/28/2016,23.522499,730.960022,52.060001,635.349976,29.969999,95.949997,,,,,
1/29/2016,24.334999,742.950012,55.09,587,31.02,98.330002,,,,,
2/1/2016,24.1075,752,54.709999,574.809998,30.82,98.349998,,,,,
2/2/2016,23.620001,764.650024,53,552.099976,29.799999,96.449997,,,,,
2/3/2016,24.0875,726.950012,52.16,531.070007,29.34,97.029999,,,,,
2/4/2016,24.15,708.01001,52,536.26001,29.77,97.260002,,,,,
2/5/2016,23.504999,683.570007,50.16,502.130005,29.040001,95.260002,,,,,
2/8/2016,23.752501,682.73999,49.41,488.100006,28.82,93.779999,,,,,
2/9/2016,23.747499,678.109985,49.279999,482.070007,28.809999,93.660004,,,,,
2/10/2016,23.567499,684.119995,49.709999,490.480011,28.23,93.720001,,,,,
2/11/2016,23.424999,683.109985,49.689999,503.820007,28.219999,92.559998,,,,,
2/12/2016,23.497499,682.400024,50.5,507.079987,28.639999,94.360001,,,,,
2/16/2016,24.16,691,51.09,521.099976,28.780001,96.080002,,,,,
2/17/2016,24.530001,708.400024,52.419998,534.099976,29.469999,97.669998,,,,,
2/18/2016,24.065001,697.349976,52.189999,525,29.42,97.279999,,,,,
2/19/2016,24.01,700.909973,51.82,534.900024,28.709999,97.300003,,,,,
2/22/2016,24.219999,706.460022,52.650002,559.5,29.35,98.720001,,,,,
2/23/2016,23.672501,695.849976,51.18,552.940002,28.799999,97.529999,,,,,
2/24/2016,24.025,699.559998,51.360001,554.039978,29.190001,98.029999,,,,,
2/25/2016,24.190001,705.75,52.099998,555.150024,29.620001,99.190002,,,,,
2/26/2016,24.227501,705.070007,51.299999,555.22998,29.799999,99.110001,,,,,
2/29/2016,24.172501,697.77002,50.880001,552.52002,29.59,98.32,,,,,
3/1/2016,25.1325,718.809998,52.580002,579.039978,30.370001,100.660004,,,,,
3/2/2016,25.1875,718.849976,52.950001,580.210022,30.540001,101.220001,,,,,
3/3/2016,25.375,712.419983,52.349998,577.48999,30.58,101.720001,,,,,
3/4/2016,25.752501,710.890015,52.029999,575.140015,30.629999,102.07,,,,,
3/7/2016,25.467501,695.159973,51.029999,562.799988,30.940001,102.279999,,,,,
3/8/2016,25.2575,693.969971,51.650002,560.26001,30.559999,101.010002,,,,,
3/9/2016,25.280001,705.23999,52.84,559.469971,30.870001,101.5,,,,,
3/10/2016,25.2925,712.820007,52.049999,558.929993,31.25,101.470001,,,,,
3/11/2016,25.565001,726.820007,53.07,569.609985,31.76,103.190002,,,,,
3/14/2016,25.629999,730.48999,53.169998,573.369995,31.43,103.07,,,,,
3/15/2016,26.145,728.330017,53.59,577.02002,31.65,102.239998,,,,,
3/16/2016,26.4925,736.090027,54.349998,574.27002,31.690001,102.879997,,,,,
3/17/2016,26.450001,737.780029,54.66,559.440002,31.98,103.669998,,,,,
3/18/2016,26.48,737.599976,53.490002,552.080017,32.68,104.129997,,,,,
3/21/2016,26.477501,742.090027,53.860001,553.97998,32.34,104.230003,,,,,
3/22/2016,26.68,740.75,54.07,560.47998,32.32,104.199997,,,,,
3/23/2016,26.532499,738.059998,53.970001,569.630005,32,103.349998,,,,,
3/24/2016,26.4175,735.299988,54.209999,582.950012,31.879999,103.32,,,,,
3/28/2016,26.297501,733.530029,53.540001,579.869995,31.9,103.389999,,,,,
3/29/2016,26.92,744.77002,54.709999,593.859985,32.380001,104.540001,,,,,
3/30/2016,27.389999,750.530029,55.049999,598.690002,32.709999,104.940002,,,,,
3/31/2016,27.247499,744.950012,55.23,593.640015,32.349998,104.82,,,,,
4/1/2016,27.497499,749.909973,55.57,598.5,32.450001,105.480003,,,,,
4/4/2016,27.780001,745.289978,55.43,593.190002,32,105.040001,,,,,
4/5/2016,27.452499,737.799988,54.560001,586.140015,31.9,104.019997,,,,,
4/6/2016,27.74,745.690002,55.119999,602.080017,32.080002,105.160004,,,,,
4/7/2016,27.135,740.280029,54.459999,591.429993,31.549999,103.900002,,,,,
4/8/2016,27.165001,739.150024,54.419998,594.599976,31.629999,104.199997,,,,,
4/11/2016,27.254999,736.099976,54.310001,595.929993,31.67,103.910004,,,,,
4/12/2016,27.610001,743.090027,54.650002,603.169983,31.860001,104.919998,,,,,
4/13/2016,28.01,751.719971,55.349998,614.820007,32.130001,106.150002,,,,,
4/14/2016,28.025,753.200012,55.360001,620.75,31.799999,106.110001,,,,,
4/15/2016,27.4625,759,55.650002,625.890015,31.459999,106.059998,,,,,
4/18/2016,26.870001,766.609985,56.459999,635.349976,31.65,106.769997,,,,,
4/19/2016,26.727501,753.929993,56.389999,627.900024,31.6,107.07,,,,,
4/20/2016,26.782499,752.669983,55.59,632.98999,32,107.18,,,,,
4/21/2016,26.4925,759.140015,55.779999,631,31.969999,106.650002,,,,,
4/22/2016,26.42,718.77002,51.779999,620.5,31.639999,106.800003,,,,,
4/25/2016,26.27,723.150024,52.110001,626.200012,31.389999,106.540001,,,,,
4/26/2016,26.0875,708.140015,51.439999,616.880005,31.4,106.830002,,,,,
4/27/2016,24.455,705.840027,50.939999,606.570007,31.75,107.089996,,,,,
4/28/2016,23.7075,691.02002,49.900002,602,31.110001,106.129997,,,,,
4/29/2016,23.434999,693.01001,49.869999,659.590027,30.280001,105.510002,,,,,
5/2/2016,23.41,698.210022,50.610001,683.849976,30.610001,106.330002,,,,,
5/3/2016,23.795,692.359985,49.779999,671.320007,30.360001,105.260002,,,,,
5/4/2016,23.547501,695.700012,49.869999,670.900024,29.85,104.639999,,,,,
5/5/2016,23.309999,701.429993,49.939999,659.090027,29.9,104.599998,,,,,
5/6/2016,23.18,711.119995,50.389999,673.950012,30.040001,104.980003,,,,,
5/9/2016,23.1975,712.900024,50.07,679.75,29.799999,105.089996,,,,,
5/10/2016,23.355,723.179993,51.02,703.070007,30.139999,106.339996,,,,,
5/11/2016,23.127501,715.289978,51.049999,713.22998,30.059999,105.370003,,,,,
5/12/2016,22.584999,713.309998,51.509998,717.929993,29.76,105.330002,,,,,
5/13/2016,22.629999,710.830017,51.080002,709.919983,29.91,104.419998,,,,,
5/16/2016,23.469999,716.48999,51.830002,710.659973,30.389999,105.459999,,,,,
5/17/2016,23.372499,706.22998,50.509998,695.27002,29.98,104.510002,,,,,
5/18/2016,23.639999,706.630005,50.810001,697.450012,29.99,104.5,,,,,
5/19/2016,23.549999,700.320007,50.32,698.52002,29.629999,104.089996,,,,,
5/20/2016,23.805,709.73999,50.619999,702.799988,30.15,104.889999,,,,,
5/23/2016,24.1075,704.23999,50.029999,696.75,30.23,104.760002,,,,,
5/24/2016,24.475,720.090027,51.59,704.200012,31.059999,106.160004,,,,,
5/25/2016,24.905001,725.27002,52.119999,708.349976,31.389999,106.93,,,,,
5/26/2016,25.102501,724.119995,51.889999,714.909973,31.49,106.910004,,,,,
5/27/2016,25.0875,732.659973,52.32,712.23999,31.57,107.389999,,,,,
5/31/2016,24.965,735.719971,53,722.789978,31.59,107.339996,,,,,
6/1/2016,24.615,734.150024,52.849998,719.440002,31.66,107.629997,,,,,
6/2/2016,24.43,730.400024,52.48,728.23999,31.76,107.989998,,,,,
6/3/2016,24.48,722.340027,51.790001,725.539978,31.620001,107.690002,,,,,
6/6/2016,24.657499,716.549988,52.130001,726.72998,31.68,108.25,,,,,
6/7/2016,24.7575,716.650024,52.099998,723.73999,31.879999,108.459999,,,,,
6/8/2016,24.735001,728.280029,52.040001,726.640015,31.889999,108.839996,,,,,
6/9/2016,24.9125,728.580017,51.619999,727.650024,31.940001,108.620003,,,,,
6/10/2016,24.7075,719.409973,51.48,717.909973,32.040001,107.5,,,,,
6/13/2016,24.334999,718.359985,50.139999,715.23999,32.169998,106.610001,,,,,
6/14/2016,24.365,718.27002,49.830002,719.299988,32.139999,105.949997,,,,,
6/15/2016,24.285,718.919983,49.689999,714.26001,31.610001,105.839996,,,,,
6/16/2016,24.387501,710.359985,50.389999,717.51001,31.690001,106.150002,,,,,
6/17/2016,23.8325,691.719971,50.130001,706.390015,31.76,105.800003,,,,,
6/20/2016,23.775,693.710022,50.07,714.01001,32.169998,106.519997,,,,,
6/21/2016,23.977501,695.940002,51.189999,715.820007,32.32,106.75,,,,,
6/22/2016,23.887501,697.460022,50.990002,710.599976,32.290001,106.510002,,,,,
6/23/2016,24.025,701.869995,51.91,722.080017,32.990002,107.980003,,,,,
6/24/2016,23.35,675.219971,49.830002,698.960022,31.549999,104.050003,,,,,
6/27/2016,23.01,668.26001,48.43,691.359985,30.719999,101.980003,,,,,
6/28/2016,23.397499,680.039978,49.439999,707.950012,31.190001,103.849998,,,,,
6/29/2016,23.6,684.109985,50.540001,715.599976,31.93,105.709999,,,,,
6/30/2016,23.9,692.099976,51.169998,715.619995,32.799999,107.160004,,,,,
7/1/2016,23.9725,699.210022,51.16,725.679993,32.75,107.370003,,,,,
7/5/2016,23.747499,694.950012,51.169998,728.099976,32.68,106.57,,,,,
7/6/2016,23.8825,697.77002,51.380001,737.609985,32.970001,107.220001,,,,,
7/7/2016,23.985001,695.359985,51.380001,736.570007,33.200001,107.169998,,,,,
7/8/2016,24.17,705.630005,52.299999,745.809998,34,108.839996,,,,,
7/11/2016,24.245001,715.090027,52.59,753.780029,34.380001,109.290001,,,,,
7/12/2016,24.355,720.640015,53.209999,748.210022,34.939999,110.199997,,,,,
7/13/2016,24.217501,716.97998,53.509998,742.630005,35.009998,110.139999,,,,,
7/14/2016,24.6975,720.950012,53.740002,741.200012,35.200001,110.669998,,,,,
7/15/2016,24.695,719.849976,53.700001,735.440002,35.07,110.550003,,,,,
7/18/2016,24.9575,733.780029,53.959999,736.070007,35.049999,110.860001,,,,,
7/19/2016,24.967501,736.960022,53.09,739.950012,35.150002,110.639999,,,,,
7/20/2016,24.99,741.190002,55.91,745.719971,35.689999,111.230003,,,,,
7/21/2016,24.8575,738.630005,55.799999,744.429993,34.27,110.790001,,,,,
7/22/2016,24.665001,742.73999,56.57,744.859985,34.66,111.32,,,,,
7/25/2016,24.334999,739.77002,56.73,739.609985,34.689999,111.029999,,,,,
7/26/2016,24.1675,738.419983,56.759998,735.590027,35.09,111.150002,,,,,
7/27/2016,25.737499,741.77002,56.189999,736.669983,34.830002,111.019997,,,,,
7/28/2016,26.084999,745.909973,56.209999,752.609985,34.77,111.160004,,,,,
7/29/2016,26.0525,768.789978,56.68,758.809998,34.860001,111.419998,,,,,
8/1/2016,26.512501,772.880005,56.580002,767.73999,34.849998,111.269997,,,,,
8/2/2016,26.120001,771.070007,56.580002,760.580017,34.560001,110.43,,,,,
8/3/2016,26.4475,773.179993,56.970001,754.640015,34.25,110.839996,,,,,
8/4/2016,26.467501,771.609985,57.389999,760.77002,34.580002,110.970001,,,,,
8/5/2016,26.870001,782.219971,57.959999,765.97998,34.98,111.889999,,,,,
8/8/2016,27.092501,781.76001,58.060001,766.559998,35.040001,111.82,,,,,
8/9/2016,27.202499,784.26001,58.200001,768.309998,34.919998,111.919998,,,,,
8/10/2016,27,784.679993,58.02,768.559998,34.529999,111.589996,,,,,
8/11/2016,26.9825,784.849976,58.299999,771.23999,34.68,112.150002,,,,,
8/12/2016,27.045,783.219971,57.939999,772.559998,34.57,112.040001,,,,,
8/15/2016,27.370001,782.440002,58.119999,768.48999,34.91,112.449997,,,,,
8/16/2016,27.344999,777.140015,57.439999,764.039978,35.209999,111.809998,,,,,
8/17/2016,27.305,779.909973,57.560001,764.630005,35.02,111.949997,,,,,
8/18/2016,27.27,777.5,57.599998,764.460022,34.970001,112.300003,,,,,
8/19/2016,27.34,775.419983,57.619999,757.309998,35.240002,112.139999,,,,,
8/22/2016,27.127501,772.150024,57.669998,759.47998,35.360001,112.169998,,,,,
8/23/2016,27.2125,772.080017,57.889999,762.450012,35.400002,112.470001,,,,,
8/24/2016,27.0075,769.640015,57.950001,757.25,35.150002,111.839996,,,,,
8/25/2016,26.8925,769.409973,58.169998,759.219971,35.09,111.769997,,,,,
8/26/2016,26.735001,769.539978,58.029999,769,35.259998,111.540001,,,,,
8/29/2016,26.705,772.150024,58.099998,771.289978,35.549999,112.150002,,,,,
8/30/2016,26.5,769.090027,57.889999,767.580017,35.700001,111.970001,,,,,
8/31/2016,26.525,767.049988,57.459999,769.159973,35.889999,111.650002,,,,,
9/1/2016,26.682501,768.780029,57.59,770.619995,36.02,111.709999,,,,,
9/2/2016,26.932501,771.460022,57.669998,772.440002,36.080002,112.279999,,,,,
9/6/2016,26.924999,780.080017,57.610001,788.869995,36.57,112.599998,,,,,
9/7/2016,27.09,780.349976,57.66,784.47998,36.459999,112.75,,,,,
9/8/2016,26.379999,775.320007,57.43,784.059998,36.439999,112.459999,,,,,
9/9/2016,25.782499,759.659973,56.209999,760.140015,35.439999,109.660004,,,,,
9/12/2016,26.360001,769.02002,57.049999,771.48999,36.080002,111.190002,,,,,
9/13/2016,26.987499,759.690002,56.529999,761.01001,35.610001,108.919998,,,,,
9/14/2016,27.942499,762.48999,56.259998,761.090027,35.619999,108.93,,,,,
9/15/2016,28.8925,771.76001,57.189999,769.690002,36.560001,110.050003,,,,,
9/16/2016,28.73,768.880005,57.25,778.52002,37.669998,109.610001,,,,,
9/19/2016,28.395,765.700012,56.93,775.099976,37.16,109.769997,,,,,
9/20/2016,28.3925,771.409973,56.810001,780.219971,37.139999,109.720001,,,,,
9/21/2016,28.387501,776.219971,57.759998,789.73999,37.450001,110.980003,,,,,
9/22/2016,28.655001,787.210022,57.82,804.700012,37.549999,111.790001,,,,,
9/23/2016,28.1775,786.900024,57.43,805.75,37.189999,111.150002,,,,,
9/26/2016,28.219999,774.210022,56.900002,799.159973,36.650002,110.269997,,,,,
9/27/2016,28.272499,783.01001,57.950001,816.109985,37.18,110.900002,,,,,
9/28/2016,28.487499,781.559998,58.029999,828.719971,37.439999,111.550003,,,,,
9/29/2016,28.045,775.01001,57.400002,829.049988,37.32,110.459999,,,,,
9/30/2016,28.262501,777.289978,57.599998,837.309998,37.75,111.330002,,,,,
10/3/2016,28.129999,772.559998,57.419998,836.73999,37.66,110.989998,,,,,
10/4/2016,28.25,776.429993,57.240002,834.030029,37.540001,110.489998,,,,,
10/5/2016,28.262501,776.469971,57.639999,844.359985,37.990002,110.919998,,,,,
10/6/2016,28.4725,776.859985,57.740002,841.659973,38.07,110.959999,,,,,
10/7/2016,28.514999,775.080017,57.799999,839.429993,38.099998,110.540001,,,,,
10/10/2016,29.012501,785.940002,58.040001,841.710022,38.02,111.139999,,,,,
10/11/2016,29.075001,783.070007,57.189999,831,37.27,109.660004,,,,,
10/12/2016,29.334999,786.140015,57.110001,834.090027,37.130001,109.790001,,,,,
10/13/2016,29.245001,778.190002,56.919998,829.280029,36.970001,109.400002,,,,,
10/14/2016,29.407499,778.530029,57.419998,822.960022,37.450001,109.370003,,,,,
10/17/2016,29.387501,779.960022,57.220001,812.950012,37.290001,109.059998,,,,,
10/18/2016,29.3675,795.26001,57.66,817.650024,37.75,109.699997,,,,,
10/19/2016,29.280001,801.5,57.529999,817.690002,35.509998,110.050003,,,,,
10/20/2016,29.264999,796.969971,57.25,810.320007,35.43,109.839996,,,,,
10/21/2016,29.15,799.369995,59.66,818.98999,35.150002,109.800003,,,,,
10/24/2016,29.4125,813.109985,61,838.090027,35.259998,110.349998,,,,,
10/25/2016,29.5625,807.669983,60.990002,835.179993,35.099998,109.879997,,,,,
10/26/2016,28.897499,799.070007,60.630001,822.590027,34.919998,109.550003,,,,,
10/27/2016,28.620001,795.349976,60.099998,818.359985,34.810001,109.18,,,,,
10/28/2016,28.43,795.369995,59.869999,776.320007,34.740002,108.82,,,,,
10/31/2016,28.385,784.539978,59.919998,789.820007,34.869999,108.889999,,,,,
11/1/2016,27.872499,783.609985,59.799999,785.409973,34.52,108.080002,,,,,
11/2/2016,27.897499,768.700012,59.43,765.559998,34.599998,107.330002,,,,,
11/3/2016,27.4575,762.130005,59.209999,767.030029,33.93,106.860001,,,,,
11/4/2016,27.209999,762.02002,58.709999,755.049988,33.610001,106.790001,,,,,
11/7/2016,27.602501,782.52002,60.419998,784.929993,34.689999,109.150002,,,,,
11/8/2016,27.764999,790.51001,60.470001,787.75,34.740002,109.620003,,,,,
11/9/2016,27.719999,785.309998,60.169998,771.880005,34.75,110.980003,,,,,
11/10/2016,26.9475,762.559998,58.700001,742.380005,34.5,111.370003,,,,,
11/11/2016,27.1075,754.02002,59.02,739.01001,34.610001,111.410004,,,,,
11/14/2016,26.4275,736.080017,58.119999,719.070007,34.48,111.699997,,,,,
11/15/2016,26.7775,758.48999,58.869999,743.23999,34.91,112.57,,,,,
11/16/2016,27.497499,764.47998,59.650002,746.48999,34.84,112.410004,,,,,
11/17/2016,27.487499,771.22998,60.639999,756.400024,35.02,112.980003,,,,,
11/18/2016,27.514999,760.539978,60.349998,760.159973,34.950001,112.769997,,,,,
11/21/2016,27.932501,769.200012,60.860001,780,34.98,113.620003,,,,,
11/22/2016,27.950001,768.27002,61.119999,785.330017,35.48,113.949997,,,,,
11/23/2016,27.807501,760.98999,60.400002,780.119995,35.200001,114.110001,,,,,
11/25/2016,27.9475,761.679993,60.529999,780.369995,35.439999,114.550003,,,,,
11/28/2016,27.8925,768.23999,60.610001,766.77002,35.509998,113.889999,,,,,
11/29/2016,27.865,770.840027,61.09,762.52002,35.310001,114.050003,,,,,
11/30/2016,27.629999,758.039978,60.259998,750.570007,34.700001,113.779999,,,,,
12/1/2016,27.372499,747.919983,59.200001,743.650024,33.759998,113.309998,,,,,
12/2/2016,27.475,750.5,59.25,740.340027,34.16,113.309998,,,,,
12/5/2016,27.2775,762.52002,60.220001,759.359985,34.389999,114.099998,,,,,
12/6/2016,27.487499,759.109985,59.950001,764.719971,34.720001,114.68,,,,,
12/7/2016,27.7575,771.190002,61.369999,770.419983,35.5,116.099998,,,,,
12/8/2016,28.030001,776.419983,61.009998,767.330017,35.700001,116.519997,,,,,
12/9/2016,28.487499,789.289978,61.970001,768.659973,35.759998,117.150002,,,,,
12/12/2016,28.325001,789.27002,62.169998,760.119995,35.970001,116.849998,,,,,
12/13/2016,28.797501,796.099976,62.98,774.340027,36.799999,117.529999,,,,,
12/14/2016,28.797501,797.070007,62.68,768.820007,36.549999,116.470001,,,,,
12/15/2016,28.955,797.849976,62.580002,761,36.790001,116.949997,,,,,
12/16/2016,28.9925,790.799988,62.299999,757.77002,36.310001,116.769997,,,,,
12/19/2016,29.16,794.200012,63.619999,766,36.889999,117.099998,,,,,
12/20/2016,29.237499,796.419983,63.540001,771.219971,37.209999,116.870003,,,,,
12/21/2016,29.264999,794.559998,63.540001,770.599976,36.98,116.540001,,,,,
12/22/2016,29.0725,791.26001,63.549999,766.340027,36.93,116.239998,,,,,
12/23/2016,29.129999,789.909973,63.240002,760.590027,36.970001,116.419998,,,,,
12/27/2016,29.315001,791.549988,63.279999,771.400024,37.07,116.709999,,,,,
12/28/2016,29.190001,785.049988,62.990002,772.130005,36.630001,115.739998,,,,,
12/29/2016,29.182501,782.789978,62.900002,765.150024,36.66,115.75,,,,,
12/30/2016,28.955,771.820007,62.139999,749.869995,36.27,115.32,,,,,
1/3/2017,29.0375,786.140015,62.580002,753.669983,36.599998,116.199997,,,,,
1/4/2017,29.004999,786.900024,62.299999,757.179993,36.41,117.089996,,,,,
1/5/2017,29.1525,794.02002,62.299999,780.450012,36.349998,116.860001,,,,,
1/6/2017,29.477501,806.150024,62.84,795.98999,36.48,117.230003,,,,,
1/9/2017,29.747499,806.650024,62.639999,796.919983,36.610001,116.779999,,,,,
1/10/2017,29.7775,804.789978,62.619999,795.900024,36.540001,116.870003,,,,,
1/11/2017,29.9375,807.909973,63.189999,799.02002,36.950001,117.239998,,,,,
1/12/2017,29.8125,806.359985,62.610001,813.640015,36.709999,116.93,,,,,
1/13/2017,29.76,807.880005,62.700001,817.140015,36.790001,117.220001,,,,,
1/17/2017,30,804.609985,62.529999,809.719971,36.799999,116.699997,,,,,
1/18/2017,29.997499,806.070007,62.5,807.47998,36.759998,116.970001,,,,,
1/19/2017,29.945,802.174988,62.299999,809.039978,36.57,116.510002,,,,,
1/20/2017,30,805.02002,62.740002,808.330017,36.939999,116.910004,,,,,
1/23/2017,30.02,819.309998,62.959999,817.880005,36.77,116.599998,,,,,
1/24/2017,29.9925,823.869995,63.52,822.440002,37.619999,117.510002,,,,,
1/25/2017,30.469999,835.669983,63.68,836.52002,37.799999,118.519997,,,,,
1/26/2017,30.485001,832.150024,64.269997,839.150024,37.560001,118.349998,,,,,
1/27/2017,30.487499,823.309998,65.779999,835.77002,37.98,118.160004,,,,,
1/30/2017,30.407499,802.320007,65.129997,830.380005,37.419998,117.360001,,,,,
1/31/2017,30.3375,796.789978,64.650002,823.47998,36.82,117.459999,,,,,
2/1/2017,32.1875,795.695007,63.580002,832.349976,36.52,117.449997,,,,,
2/2/2017,32.1325,798.530029,63.169998,839.950012,36.68,117.529999,,,,,
2/3/2017,32.27,801.48999,63.68,810.200012,36.52,118.419998,,,,,
2/6/2017,32.572498,801.340027,63.639999,807.640015,36.27,118.139999,,,,,
2/7/2017,32.8825,806.969971,63.43,812.5,36.349998,118.129997,,,,,
2/8/2017,33.009998,808.380005,63.34,819.710022,36.380001,118.260002,,,,,
2/9/2017,33.105,809.559998,64.059998,821.359985,35.459999,119.040001,,,,,
2/10/2017,33.029999,813.669983,64,827.460022,35.34,119.540001,,,,,
2/13/2017,33.322498,819.23999,64.720001,836.530029,35.799999,120.139999,,,,,
2/14/2017,33.755001,820.450012,64.57,836.390015,35.93,120.580002,,,,,
2/15/2017,33.877499,818.97998,64.529999,842.700012,36.049999,121.239998,,,,,
2/16/2017,33.837502,824.159973,64.519997,844.140015,36.41,121.129997,,,,,
2/17/2017,33.93,828.070007,64.620003,845.070007,36.48,121.309998,,,,,
2/21/2017,34.174999,831.659973,64.489998,856.440002,36.52,122.029999,,,,,
2/22/2017,34.2775,830.76001,64.360001,855.609985,36.07,121.870003,,,,,
2/23/2017,34.1325,831.330017,64.620003,852.190002,36.18,121.779999,,,,,
2/24/2017,34.165001,828.640015,64.620003,845.23999,36.529999,121.980003,,,,,
2/27/2017,34.232498,829.280029,64.230003,848.640015,36.509998,122.25,,,,,
2/28/2017,34.247501,823.210022,63.98,845.039978,36.200001,121.800003,,,,,
3/1/2017,34.947498,835.23999,64.940002,853.080017,35.93,123.440002,,,,,
3/2/2017,34.740002,830.630005,64.010002,848.909973,35.91,122.650002,,,,,
3/3/2017,34.945,829.080017,64.25,849.880005,35.900002,122.75,,,,,
3/6/2017,34.834999,827.780029,64.269997,846.609985,35.57,122.269997,,,,,
3/7/2017,34.880001,831.909973,64.400002,846.02002,35.799999,121.879997,,,,,
3/8/2017,34.75,835.369995,64.989998,850.5,35.619999,121.540001,,,,,
3/9/2017,34.669998,838.679993,64.730003,853,35.82,121.599998,,,,,
3/10/2017,34.785,843.25,64.93,852.460022,35.91,122.040001,,,,,
3/13/2017,34.799999,845.539978,64.709999,854.590027,35.16,122.129997,,,,,
3/14/2017,34.747501,845.619995,64.410004,852.530029,35.18,121.690002,,,,,
3/15/2017,35.115002,847.200012,64.75,852.969971,35.099998,122.790001,,,,,
3/16/2017,35.172501,848.780029,64.639999,853.419983,35.139999,122.639999,,,,,
3/17/2017,34.997501,852.119995,64.870003,852.309998,35.27,122.57,,,,,
3/20/2017,35.365002,848.400024,64.93,856.969971,35.43,122.279999,,,,,
3/21/2017,34.959999,830.460022,64.209999,843.200012,35.040001,120.57,,,,,
3/22/2017,35.355,829.590027,65.029999,848.059998,35.369999,120.730003,,,,,
3/23/2017,35.23,817.580017,64.870003,847.380005,35.27,120.690002,,,,,
3/24/2017,35.16,814.429993,64.980003,845.609985,35.16,120.160004,,,,,
3/27/2017,35.220001,819.51001,65.099998,846.820007,35.389999,120.019997,,,,,
3/28/2017,35.950001,820.919983,65.290001,856,35.599998,120.860001,,,,,
3/29/2017,36.029999,831.409973,65.470001,874.320007,35.57,121.080002,,,,,
3/30/2017,35.982498,831.5,65.709999,876.340027,35.75,121.529999,,,,,
3/31/2017,35.915001,829.559998,65.860001,886.539978,36.07,121.32,,,,,
4/3/2017,35.924999,838.549988,65.550003,891.51001,36.16,121.019997,,,,,
4/4/2017,36.192501,834.570007,65.730003,906.830017,36.279999,121.080002,,,,,
4/5/2017,36.005001,831.409973,65.559998,909.280029,36.220001,120.589996,,,,,
4/6/2017,35.915001,827.880005,65.730003,898.280029,36.029999,120.970001,,,,,
4/7/2017,35.834999,824.669983,65.68,894.880005,36.029999,120.879997,,,,,
4/10/2017,35.7925,824.72998,65.529999,907.039978,35.799999,121.029999,,,,,
4/11/2017,35.407501,823.349976,65.480003,902.359985,35.740002,120.989998,,,,,
4/12/2017,35.450001,824.320007,65.230003,896.22998,35.630001,120.370003,,,,,
4/13/2017,35.262501,823.559998,64.949997,884.669983,35.25,119.550003,,,,,
4/17/2017,35.4575,837.169983,65.480003,901.98999,35.48,120.589996,,,,,
4/18/2017,35.299999,836.820007,65.389999,903.780029,35.77,120.330002,,,,,
4/19/2017,35.169998,838.210022,65.040001,899.200012,35.91,120.230003,,,,,
4/20/2017,35.610001,841.650024,65.5,902.059998,36.18,121.220001,,,,,
4/21/2017,35.567501,843.190002,66.400002,898.530029,36.32,120.830002,,,,,
4/24/2017,35.91,862.76001,67.529999,907.409973,36.75,122.110001,,,,,
4/25/2017,36.1325,872.299988,67.919998,907.619995,36.869999,122.870003,,,,,
4/26/2017,35.919998,871.72998,67.830002,909.289978,36.93,122.900002,,,,,
4/27/2017,35.947498,874.25,68.269997,918.380005,37.43,123.019997,,,,,
4/28/2017,35.912498,905.960022,68.459999,924.98999,36.150002,122.610001,,,,,
5/1/2017,36.645,912.570007,69.410004,948.22998,36.310001,122.93,,,,,
5/2/2017,36.877499,916.440002,69.300003,946.940002,36.970001,122.93,,,,,
5/3/2017,36.764999,927.039978,69.080002,941.030029,36.98,122.629997,,,,,
5/4/2017,36.6325,931.659973,68.809998,937.530029,36.849998,122.720001,,,,,
5/5/2017,37.240002,927.130005,69,934.150024,36.82,123.330002,,,,,
5/8/2017,38.252499,934.299988,68.940002,949.039978,36.540001,123.139999,,,,,
5/9/2017,38.497501,932.169983,69.040001,952.820007,36.369999,123.099998,,,,,
5/10/2017,38.314999,928.780029,69.309998,948.950012,36.009998,123.370003,,,,,
5/11/2017,38.487499,930.599976,68.459999,947.619995,35.689999,123.010002,,,,,
5/12/2017,39.025002,932.219971,68.379997,961.349976,35.529999,122.769997,,,,,
5/15/2017,38.924999,937.080017,68.43,957.969971,35.630001,123.43,,,,,
5/16/2017,38.8675,943,69.410004,966.070007,35.82,123.360001,,,,,
